iter,rsq,rank,noise,N,b,k,pairs_avg,pairs_var,items_var,is_bibd
1033,0.9328182828282068,FALSE,1.2070588900242,1642,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1034,0.9800818443187133,FALSE,1.289111994439736,428,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1035,0.9865094970077605,TRUE,0.8636532020755112,1391,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1036,0.9901531235749442,FALSE,1.140446521807462,1333,13,5,1,0.22510822510822512,0,FALSE
1037,0.9782789539904365,FALSE,1.141056681983173,329,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1038,0.9817981815360198,FALSE,0.5028594960458577,1595,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1039,0.9595725447054869,FALSE,0.7654368483927101,993,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1040,0.9704062888786187,FALSE,0.9607715553138405,1216,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1041,0.9992635775409163,TRUE,1.3760149155277759,1571,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1042,0.9696642160986964,FALSE,0.5441100099124014,1397,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1043,0.9911199940527089,FALSE,1.4908725381828845,742,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1044,0.9952176817157626,FALSE,1.3782287843059748,1653,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1045,0.9908898437933356,FALSE,1.4065104348119348,855,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1046,0.986486136675244,FALSE,1.11115836026147,896,11,5,1,0.323010323010323,0.19230769230769232,FALSE
1047,0.9678789440684117,FALSE,1.0402001009788364,399,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1048,0.9925792794913709,FALSE,1.4019935892429203,1878,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1049,0.9628847629809077,FALSE,0.6956711006350815,1044,15,5,1,0.22777222777222778,0.19230769230769232,FALSE
1050,0.9864551105436445,FALSE,1.4244672805070877,1765,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1051,0.9619109090175559,FALSE,1.0797883698251098,1943,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1052,0.9684059043865828,FALSE,0.5677715518977493,733,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1053,0.9913311027581382,FALSE,1.3407880675513297,1034,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1054,0.9178903266070543,FALSE,1.2257654184941202,922,13,3,0.5,0,0,FALSE
1055,0.8895355190988365,FALSE,1.1194577950518578,1886,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1056,0.9909920580101377,FALSE,1.09838647977449,673,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
1057,0.9867341556224904,FALSE,0.692377747502178,1839,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1058,0.9877584391097932,FALSE,1.2771214563399553,1747,13,5,1,0.22510822510822512,0,FALSE
1059,0.6726275344234781,FALSE,0.6187543279957026,686,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1060,0.9687133340360123,TRUE,0.5953172482550144,1650,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
1061,0.9824711025129461,FALSE,0.5954646456521004,767,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1062,0.9596178194793179,FALSE,0.5271428504493088,681,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1063,0.9815858882130869,FALSE,1.4639717885293067,917,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1064,0.8707138649231763,FALSE,1.444142740452662,303,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1065,0.9226051248748006,FALSE,1.1023888154886663,404,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1066,0.9925717098131897,TRUE,1.3793049638625234,594,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1067,0.9042802930554152,FALSE,1.4809392858296633,1858,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1068,0.9674400082317887,FALSE,0.5688658121507615,1194,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1069,0.9096595527098033,FALSE,1.1926195262931287,1652,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1070,0.9853258522614479,FALSE,1.0882808736059815,922,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1071,0.9850674194353118,FALSE,0.6846347954124212,369,13,4,1,0,0,TRUE
1072,0.9690465646790426,FALSE,0.9187210891395807,1931,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1073,0.9853331027650475,FALSE,0.9634881766978651,1813,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
1074,0.9177625622457338,FALSE,0.9772048729937524,1408,13,3,0.5,0,0,FALSE
1075,0.9511609075887458,FALSE,0.6905565410852432,985,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1076,0.8810087750483597,FALSE,0.655187806347385,1738,13,3,0.5,0,0,FALSE
1077,0.9841689586855129,FALSE,1.0536348936147988,1031,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1078,0.901322329584335,FALSE,1.3609861750155687,1265,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1079,0.9662926144484102,FALSE,0.9386019841767848,1954,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1080,0.9918858399776305,FALSE,0.9482547861989588,943,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1081,0.987728477413646,FALSE,1.483557830331847,1176,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
1082,0.9963390540570256,FALSE,0.812670776154846,390,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1083,0.9878523542333402,FALSE,1.2259760680608451,422,11,5,1,0.323010323010323,0.19230769230769232,FALSE
1084,0.9621171325557872,FALSE,1.0594922706950456,1812,13,3,0.5,0,0,FALSE
1085,0.9861730358603904,FALSE,1.106673232279718,1153,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
1086,0.8289992995836049,FALSE,0.6460756817832589,1167,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1087,0.9676874180073641,FALSE,0.6009771700482816,1826,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1088,0.9958496822685575,FALSE,1.0952658005990088,572,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1089,0.9765768325615679,FALSE,0.7031223704107106,1551,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1090,0.9973724817618971,FALSE,1.2575426776893437,1115,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1091,0.9686034326854548,FALSE,0.7084299910347909,858,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1092,0.9836032635612199,FALSE,1.226232862798497,1274,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1093,0.9485381448949419,FALSE,1.390232787001878,1752,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1094,0.9949278925456447,FALSE,1.2431076939683408,474,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1095,0.9962583106773926,FALSE,1.4032859606668353,858,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
1096,0.9897927050541554,FALSE,0.8942285659722984,406,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1097,0.9962525471889769,FALSE,1.2969495437573642,1010,15,5,1,0.17582417582417584,0.19230769230769232,FALSE
1098,0.993315765486201,FALSE,1.0379465338774025,962,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1099,0.9871359933384912,FALSE,0.6945833784993738,1546,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1100,0.9912778145175585,FALSE,1.02488434757106,1831,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1101,0.9903755226611529,TRUE,0.8203929872252047,1338,13,4,1,0,0,TRUE
1102,0.9973297831117051,TRUE,1.4727533124387264,1270,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1103,0.9632899567508383,FALSE,0.7455248683691025,1424,13,3,0.5,0,0,FALSE
1104,0.8878069405040537,FALSE,1.3432295776437968,1106,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1105,0.9632103141391063,FALSE,0.8587321676313877,1758,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1106,0.9686721825406808,FALSE,0.5095830138307065,1600,15,5,1,0.22777222777222778,0.19230769230769232,FALSE
1107,0.9921057791457077,FALSE,1.4216106915846467,673,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1108,0.9613272035082457,FALSE,0.70179622201249,824,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1109,0.9885549449602863,FALSE,0.7645961160305887,1786,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1110,0.9567074310319107,FALSE,1.0314690473023802,607,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1111,0.9037158547652558,FALSE,0.9813782777637243,1398,13,3,0.5,0,0,FALSE
1112,0.9316365497666671,FALSE,0.6485944888554513,558,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
1113,0.9893568590082462,FALSE,1.2497613944578916,1266,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
1114,0.9890941436550216,FALSE,1.4009242800530046,340,11,5,1,0.323010323010323,0.19230769230769232,FALSE
1115,0.9279318554222112,FALSE,1.0014586637262255,800,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1116,0.9380853940838727,FALSE,0.9576342371292412,1827,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
1117,0.9437534298043974,FALSE,0.589789715828374,1033,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1118,0.9897312783929861,FALSE,1.0117647401057184,1146,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1119,0.8232722133989865,FALSE,0.9964707612525672,1174,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1120,0.9970795805813476,FALSE,1.0789635749533772,1806,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
1121,0.9447239842764021,FALSE,0.648865261580795,1222,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1122,0.9794113943971096,FALSE,1.4676626606378704,1958,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1123,0.9924944930493772,FALSE,0.8314147114288062,1324,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1124,0.992590363454251,TRUE,1.1280757910571992,1858,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1125,0.9948395808670244,FALSE,1.0075472968164831,546,13,4,1,0,0,TRUE
1126,0.9953618083739977,FALSE,0.8401967822574079,1047,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
1127,0.9543206633353917,FALSE,0.5426696233917028,1696,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1128,0.9918460880507818,FALSE,1.440169921843335,638,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1129,0.9104220199817766,FALSE,0.7793322957586497,341,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1130,0.9953589555142138,FALSE,1.2645385230425745,1927,13,5,1,0.22510822510822512,0,FALSE
1131,0.9606798552695741,FALSE,1.1415544738993049,342,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1132,0.9917949604342602,TRUE,1.4525273831095546,1953,11,5,0.9743589743589743,0.2771929824561403,0.19230769230769232,FALSE
1133,0.9946151601252932,FALSE,1.4111848664470017,1950,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1134,0.9805580741980382,FALSE,0.9082047203555703,705,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1135,0.9930184192853565,FALSE,1.1191004395950586,458,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1136,0.9942832866446278,FALSE,0.948360975831747,728,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1137,0.9899612676648838,FALSE,0.8445285947527736,1499,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1138,0.9683089084203824,FALSE,1.109726598020643,1008,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
1139,0.9975370737889955,FALSE,1.1935020107775927,1780,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1140,0.9901262009798432,FALSE,1.4761288927402347,1926,13,5,1,0.22510822510822512,0,FALSE
1141,0.9974812511885592,TRUE,1.2592766280286014,1749,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1142,0.9952388979913397,FALSE,1.3816174019593745,1471,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1143,0.958466963067256,FALSE,1.4798990718554705,1411,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1144,0.87744790133856565,FALSE,1.3519367356784642,1491,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1145,0.9370935554470571,FALSE,0.5881028338335454,450,13,3,0.5,0,0,FALSE
1146,0.8000241985520725,FALSE,0.8681535797659308,690,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1147,0.9788969293168279,FALSE,0.6516936032567173,773,11,4,0.8205128205128205,0.030753968253968252,0.2564102564102564,FALSE
1148,0.9038858805969171,FALSE,1.2479870559182018,426,13,3,0.5,0,0,FALSE
1149,0.963312369162609,FALSE,1.2236331128515303,1995,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1150,0.9395900547690529,FALSE,0.5648206598125398,1337,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
1151,0.9973706536122693,FALSE,1.3299425055738539,993,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
1152,0.9748758019662073,FALSE,0.898491992847994,1683,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1153,0.9657944515162665,FALSE,0.6182575705461204,901,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1154,0.9983827740355525,TRUE,1.4995310888625681,832,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1155,0.856858716603456,FALSE,0.8954229429364204,687,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1156,0.9031300200520916,FALSE,1.1578266469296068,1898,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1157,0.9876716185974354,FALSE,0.7522146960254759,1843,13,5,1,0.22510822510822512,0,FALSE
1158,0.942514466192381,FALSE,0.7605501571670175,887,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1159,0.9906201468614318,FALSE,0.8184789505321532,1191,13,5,1,0.22510822510822512,0,FALSE
1160,0.9365769231538149,FALSE,1.3006153537426144,453,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1161,0.992191079501949,FALSE,1.4976841264870018,1086,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1162,0.9884377887573566,FALSE,0.7897246298380196,1598,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1163,0.9954571537430907,FALSE,1.3342763476539403,1098,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1164,0.9837628207712996,FALSE,1.3276445942465216,1424,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1165,0.9597918478811841,FALSE,1.3531520769465715,577,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1166,0.9738770314581092,FALSE,1.0070564337074757,1608,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1167,0.9476949582041776,FALSE,1.1846445647533983,1604,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1168,0.9295181635069191,FALSE,0.9786964396480471,646,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1169,0.9940775943563493,FALSE,1.2691064928658307,308,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1170,0.9571875645363647,FALSE,1.492516767932102,1782,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1171,0.8456957080104627,FALSE,1.0394117732066661,787,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1172,0.910281680526164,FALSE,1.122078874381259,454,13,3,0.5,0,0,FALSE
1173,0.9274295331174575,FALSE,0.6722841521259397,672,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1174,0.9769072876739623,FALSE,0.7133448843378574,1375,11,4,0.8205128205128205,0.030753968253968252,0.2564102564102564,FALSE
1175,0.9800636766285556,FALSE,0.6726769439410418,515,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1176,0.99374368067106,FALSE,1.1787158520892262,1722,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
1177,0.9945907335955209,FALSE,1.4884977194014937,1329,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1178,0.9249872591947732,FALSE,0.6603919097688049,1042,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
1179,0.9370798341421906,FALSE,0.6202226511668414,1959,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1180,0.9887984697977412,FALSE,0.6730023329146206,419,13,4,1,0,0,TRUE
1181,0.9809417543108088,FALSE,0.918390374397859,987,13,4,1,0,0,TRUE
1182,0.977961852297555,FALSE,0.8132750387303531,1185,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1183,0.9185448813239944,FALSE,0.7364458870142698,513,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
1184,0.9801935532544667,FALSE,0.5852049090899527,1465,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
1185,0.8583002106262049,FALSE,1.3190180386882275,1535,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1186,0.9437767108630774,FALSE,0.9690541033633053,1016,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1187,0.9869636161747884,FALSE,1.3341221183072776,847,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1188,0.9879095247471522,FALSE,0.8898734617978334,1308,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1189,0.9875816766018527,FALSE,0.693998591741547,1105,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1190,0.9664042455628468,FALSE,1.1578992009162903,1070,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1191,0.9567131634375309,FALSE,1.130523222964257,1303,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1192,0.956829573243871,FALSE,0.6380532041657716,1394,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1193,0.9456054351302938,FALSE,0.8142697161529213,1530,11,5,0.9743589743589743,0.2771929824561403,0.19230769230769232,FALSE
1194,0.9359341426244042,FALSE,1.2285883522126824,1454,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1195,0.9647284311483513,FALSE,0.9209112313110381,781,13,5,1,0.22510822510822512,0,FALSE
1196,0.8873875053449327,FALSE,1.0403654964175075,1646,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1197,0.9389094015876932,FALSE,0.9719132529571652,484,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1198,0.9732650469630266,FALSE,0.7156002447009087,1731,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
1199,0.9241427666225814,FALSE,1.14279968990013,823,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1200,0.9739562227899417,FALSE,1.3598318484146148,618,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1201,0.9944796806172359,FALSE,1.2095279020722955,1338,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1202,0.9620885023015379,FALSE,0.5701759392395616,483,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1203,0.9911695905534008,FALSE,1.0488360975869,740,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1204,0.9194791471363954,FALSE,1.180698214797303,580,13,3,0.5,0,0,FALSE
1205,0.9484949770279951,FALSE,1.3490503279026598,1571,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1206,0.9938945190966603,FALSE,1.3920614114031196,1294,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1207,0.9919794714270699,FALSE,0.6743392024654895,781,13,4,1,0,0,TRUE
1208,0.9634604635272116,FALSE,0.7778689563274384,1957,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1209,0.996595531478102,TRUE,1.0335364313796163,1888,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1210,0.9916604375774067,FALSE,1.4513525227084756,1613,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1211,0.9904970601371788,FALSE,0.6446437246631831,661,13,4,1,0,0,TRUE
1212,0.9985269670677708,TRUE,0.7669641305692494,1735,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1213,0.9632904754684953,FALSE,1.4251201490405947,1187,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1214,0.981670525046802,FALSE,0.8260204282123595,1852,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1215,0.9762232223535265,FALSE,1.0635982449166477,1586,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1216,0.9909682198093093,FALSE,1.3969656573608518,1333,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1217,0.9812623359786793,FALSE,1.113343300530687,1668,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1218,0.9698809496996725,FALSE,1.3406713006552309,709,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
1219,0.951665389152834,FALSE,0.6129842782393098,1761,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1220,0.9916767865646768,FALSE,1.4172530379146338,1366,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1221,0.9621690242172785,FALSE,0.5743730382528156,1212,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1222,0.9875577037653823,FALSE,0.8854269867297262,915,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1223,0.9264615344662086,FALSE,0.590294384630397,1021,13,3,0.5,0,0,FALSE
1224,0.9898397359006522,FALSE,1.470387984532863,548,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1225,0.873491788082661,FALSE,0.8494647697079927,1225,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1226,0.990766100302226,FALSE,0.8776127737946808,1732,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1227,0.923689324691933,FALSE,0.5537121782545,1353,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
1228,0.9939368687288026,FALSE,1.0861360561102629,1997,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1229,0.863397658970033,FALSE,0.858387676300481,544,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1230,0.9870721661679447,FALSE,0.7773906416259706,720,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1231,0.9797792650519115,FALSE,1.2929489272646606,1891,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1232,0.9602244997350651,FALSE,0.6299760804977268,1088,13,3,0.5,0,0,FALSE
1233,0.9856319058966487,FALSE,1.4287284309975803,1584,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
1234,0.9953340657645704,FALSE,0.6932060932740569,1838,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1235,0.9691682178381096,FALSE,0.7502816871274263,1607,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
1236,0.9905855094572573,FALSE,1.3324903519824147,1600,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
1237,NA,FALSE,0.5892384338658303,908,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1238,0.9570204660870226,FALSE,1.4577970821410418,1637,13,3,0.5,0,0,FALSE
1239,0.9868833562030116,FALSE,1.0762125803157687,1179,13,5,1,0.22510822510822512,0,FALSE
1240,0.9862107798456347,FALSE,1.392574524274096,1158,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1241,0.9887093651981349,FALSE,1.3527576276101172,1709,13,5,1,0.22510822510822512,0,FALSE
1242,0.942542288846923,TRUE,0.5249183152336627,1413,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1243,0.997562089652317,TRUE,0.8364489742089063,1182,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1244,0.9217435468560219,FALSE,0.8099914477206767,1219,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1245,0.9801531849364614,TRUE,0.8080411001574248,515,13,5,1,0.22510822510822512,0,FALSE
1246,0.9678749532082443,FALSE,0.5770234416704625,1792,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1247,0.9225780399843945,FALSE,1.1681344974786043,633,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1248,0.9958266604589618,FALSE,1.1296758234966546,397,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
1249,0.9968237188968248,FALSE,1.3610455978196114,307,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1250,0.9151915465198888,FALSE,0.6522100602742285,490,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1251,0.9803383538589384,FALSE,0.7579902890138328,598,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
1252,0.8642623544364891,FALSE,0.643571293214336,1402,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
1253,0.993411938758816,FALSE,1.3185250230599195,607,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1254,0.9814226611128286,FALSE,0.6284481219481677,311,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1255,0.9046901902005205,FALSE,0.5176689336076379,1848,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
1256,0.9951419766821596,FALSE,0.8861732562072575,1416,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
1257,0.9907099025116711,FALSE,1.2587066947016865,1287,12,4,0.8846153846153846,0.04219948849104859,0.23076923076923078,FALSE
1258,0.9809535447254875,TRUE,1.3451087977737188,746,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1259,0.9802586962757306,FALSE,0.8533556214533746,594,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
1260,0.9547369003588725,FALSE,1.3527437902521342,1446,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
1261,0.9891525175927331,FALSE,0.6865511708892882,1823,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
1262,0.9850143048279832,FALSE,1.2550766558852047,1478,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
1263,0.9040465096736302,FALSE,0.9824897062499076,1790,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
1264,0.9634883778785365,FALSE,0.9664099649526179,1924,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
1265,0.9917927986145681,FALSE,1.3861215200740844,413,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
1266,0.9900388779461999,TRUE,1.256591253913939,1456,13,5,1,0.22510822510822512,0,FALSE
1267,0.9924100415674659,FALSE,0.7938204607926309,1234,13,4,1,0,0,TRUE
1268,0.9434473756487055,FALSE,0.5653889558743685,686,11,4,0.8205128205128205,0.030753968253968252,0.2564102564102564,FALSE
1269,0.9688666357803369,FALSE,0.6022679910529405,1872,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
1270,0.9893284546304392,FALSE,1.062434297753498,1280,14,5,1,0.21711621711621712,0.2564102564102564,FALSE
1271,0.9799006939454495,TRUE,0.5912120477296412,677,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1272,0.9134652651897549,FALSE,0.5009517392609268,869,13,3,0.5,0,0,FALSE
1273,0.9944655195725465,TRUE,0.604641446378082,761,13,4,1,0,0,TRUE
1274,0.996003451334549,FALSE,1.4535312054213136,613,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
1275,0.9680120098146705,FALSE,0.7590440856292844,1821,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
1276,0.9947441111004546,FALSE,1.0486905430443585,1686,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
